GameId,Year,Round,Date,Attendance,HomeTeam
2024R1101,2024,R11,23/05/2024,27377,Western Bulldogs
2024R1102,2024,R11,24/05/2024,54035,Fremantle
2024R1103,2024,R11,25/05/2024,39597,Carlton
2024R1104,2024,R11,25/05/2024,4705,North Melbourne
2024R1105,2024,R11,25/05/2024,30821,Geelong
2024R1106,2024,R11,25/05/2024,79359,Richmond
2024R1107,2024,R11,26/05/2024,29664,Hawthorn
2024R1108,2024,R11,26/05/2024,37403,Melbourne
2024R1109,2024,R11,26/05/2024,40965,Adelaide
2024R1201,2024,R12,30/05/2024,40532,Port Adelaide
2024R1202,2024,R12,31/05/2024,43298,Collingwood
2024R1203,2024,R12,1/06/2024,36086,Hawthorn
2024R1204,2024,R12,1/06/2024,47526,West Coast
2024R1205,2024,R12,1/06/2024,31054,Geelong
2024R1206,2024,R12,2/06/2024,6109,Melbourne
2024R1207,2024,R12,2/06/2024,21759,Gold Coast
2024R1301,2024,R13,6/06/2024,37342,Adelaide
2024R1302,2024,R13,7/06/2024,31280,Western Bulldogs
2024R1303,2024,R13,8/06/2024,11568,Hawthorn
2024R1304,2024,R13,8/06/2024,43276,West Coast
2024R1305,2024,R13,8/06/2024,17992,St Kilda
2024R1306,2024,R13,9/06/2024,44714,Sydney
2024R1307,2024,R13,9/06/2024,88510,Essendon
2024R1308,2024,R13,10/06/2024,84659,Collingwood
2024R1401,2024,R14,14/06/2024,27445,Brisbane Lions
2024R1402,2024,R14,15/06/2024,21796,Western Bulldogs
2024R1403,2024,R14,15/06/2024,92311,Richmond
2024R1404,2024,R14,15/06/2024,41535,Adelaide
2024R1405,2024,R14,16/06/2024,38311,North Melbourne
2024R1406,2024,R14,16/06/2024,8914,Greater Western Sydney
2024R1501,2024,R15,21/06/2024,75218,Carlton
2024R1502,2024,R15,22/06/2024,32862,Port Adelaide
2024R1503,2024,R15,22/06/2024,19751,Greater Western Sydney
2024R1504,2024,R15,22/06/2024,28774,Melbourne
2024R1505,2024,R15,23/06/2024,40840,Essendon
2024R1506,2024,R15,23/06/2024,40637,Fremantle
2024R1601,2024,R16,28/06/2024,29617,Brisbane Lions
2024R1602,2024,R16,29/06/2024,27005,North Melbourne
2024R1603,2024,R16,29/06/2024,35477,Sydney
2024R1604,2024,R16,29/06/2024,23029,Gold Coast
2024R1605,2024,R16,29/06/2024,29802,Adelaide
2024R1606,2024,R16,29/06/2024,54698,Geelong
2024R1607,2024,R16,30/06/2024,18052,St Kilda
2024R1608,2024,R16,30/06/2024,58298,Richmond
2024R1609,2024,R16,30/06/2024,49454,West Coast
2024R1701,2024,R17,5/07/2024,81711,Collingwood
2024R1702,2024,R17,6/07/2024,31590,Port Adelaide
2024R1703,2024,R17,6/07/2024,17781,North Melbourne
2024R1704,2024,R17,6/07/2024,33188,Geelong
2024R1705,2024,R17,6/07/2024,11730,Greater Western Sydney
2024R1706,2024,R17,6/07/2024,42690,Fremantle
2024R1707,2024,R17,7/07/2024,32000,Melbourne
2024R1708,2024,R17,7/07/2024,30267,St Kilda
2024R1709,2024,R17,7/07/2024,30183,Brisbane Lions
2024R1801,2024,R18,12/07/2024,73435,Collingwood
2024R1802,2024,R18,13/07/2024,11146,Hawthorn
2024R1803,2024,R18,13/07/2024,34663,Sydney
2024R1804,2024,R18,13/07/2024,45387,Western Bulldogs
2024R1805,2024,R18,13/07/2024,34549,Adelaide
2024R1806,2024,R18,13/07/2024,52866,Melbourne
2024R1807,2024,R18,14/07/2024,14526,Gold Coast
2024R1808,2024,R18,14/07/2024,19040,Richmond
2024R1809,2024,R18,14/07/2024,41489,West Coast
2024R1901,2024,R19,19/07/2024,36020,Essendon
2024R1902,2024,R19,20/07/2024,18251,St Kilda
2024R1903,2024,R19,20/07/2024,8013,Greater Western Sydney
2024R1904,2024,R19,20/07/2024,74171,Hawthorn
2024R1905,2024,R19,20/07/2024,27704,Port Adelaide
2024R1906,2024,R19,20/07/2024,27967,Geelong
2024R1907,2024,R19,21/07/2024,33924,Brisbane Lions
2024R1908,2024,R19,21/07/2024,42215,Fremantle
2024R1909,2024,R19,21/07/2024,40014,Carlton
2024R2001,2024,R20,26/07/2024,40500,Carlton
2024R2002,2024,R20,27/07/2024,10045,North Melbourne
2024R2003,2024,R20,27/07/2024,39761,St Kilda
2024R2004,2024,R20,27/07/2024,21043,Gold Coast
2024R2005,2024,R20,27/07/2024,16246,Melbourne
2024R2006,2024,R20,27/07/2024,56536,Fremantle
2024R2007,2024,R20,28/07/2024,58342,Collingwood
2024R2008,2024,R20,28/07/2024,36028,Sydney
2024R2009,2024,R20,28/07/2024,41823,Adelaide
2024R2101,2024,R21,2/08/2024,33000,Western Bulldogs
2024R2102,2024,R21,2/08/2024,38671,West Coast
2024R2103,2024,R21,3/08/2024,35861,North Melbourne
2024R2104,2024,R21,3/08/2024,28939,Geelong
2024R2105,2024,R21,3/08/2024,37501,Port Adelaide
2024R2106,2024,R21,3/08/2024,86879,Collingwood
2024R2107,2024,R21,4/08/2024,13268,Greater Western Sydney
2024R2108,2024,R21,4/08/2024,34381,Essendon
2024R2109,2024,R21,4/08/2024,23053,St Kilda
2024R2201,2024,R22,9/08/2024,37854,Sydney
2024R2202,2024,R22,10/08/2024,6619,North Melbourne
2024R2203,2024,R22,10/08/2024,31364,Brisbane Lions
2024R2204,2024,R22,10/08/2024,50600,Fremantle
2024R2205,2024,R22,10/08/2024,29401,Essendon
2024R2206,2024,R22,10/08/2024,17867,Melbourne
2024R2207,2024,R22,11/08/2024,84773,Carlton
2024R2208,2024,R22,11/08/2024,21375,Richmond
2024R2209,2024,R22,11/08/2024,39177,Adelaide
2024R2301,2024,R23,16/08/2024,33830,Essendon
2024R2302,2024,R23,17/08/2024,10801,Greater Western Sydney
2024R2303,2024,R23,17/08/2024,13026,Gold Coast
2024R2304,2024,R23,17/08/2024,61218,Collingwood
2024R2305,2024,R23,17/08/2024,52459,Port Adelaide
2024R2306,2024,R23,17/08/2024,31945,St Kilda
2024R2307,2024,R23,18/08/2024,33182,Western Bulldogs
2024R2308,2024,R23,18/08/2024,58231,Hawthorn
2024R2309,2024,R23,18/08/2024,48455,West Coast
2024R2401,2024,R24,23/08/2024,53957,Melbourne
2024R2402,2024,R24,24/08/2024,11392,Hawthorn
2024R2403,2024,R24,24/08/2024,32545,Geelong
2024R2404,2024,R24,24/08/2024,34557,Richmond
2024R2405,2024,R24,24/08/2024,31663,Brisbane Lions
2024R2406,2024,R24,24/08/2024,36491,Sydney
2024R2407,2024,R24,25/08/2024,10224,Western Bulldogs
2024R2408,2024,R24,25/08/2024,43843,Carlton
2024R2409,2024,R24,25/08/2024,45322,Fremantle
2024QF01,2024,QF,5/09/2024,50342,Port Adelaide
2024EF01,2024,EF,6/09/2024,97828,Western Bulldogs
2024EF02,2024,EF,7/09/2024,35660,Brisbane Lions
2024QF02,2024,QF,7/09/2024,43189,Sydney
2024SF01,2024,SF,13/09/2024,51012,Port Adelaide
2024SF02,2024,SF,14/09/2024,18357,Greater Western Sydney
2024PF01,2024,PF,20/09/2024,44053,Sydney
2024PF02,2024,PF,21/09/2024,93066,Geelong
2024GF01,2024,GF,28/09/2024,100013,Sydney
